Datum	Pruefer	Station	Silo	Gramm	Notizen
16.05.2024 09:32	mp	KF_Station_09_Stall3	Silo_5	996	NA
16.05.2024 09:33	mp	KF_Station_10_Stall3	Silo_5	1029	NA
16.05.2024 09:33	mp	KF_Station_11_Stall4	Silo_5	1049	NA
16.05.2024 09:34	mp	KF_Station_12_Stall4	Silo_5	1026	NA
16.05.2024 10:06	mp	KF_Station_09_Stall3	Silo_7	1048	NA
16.05.2024 10:07	mp	KF_Station_10_Stall3	Silo_7	1010	NA
16.05.2024 10:07	mp	KF_Station_11_Stall4	Silo_7	1007	NA
16.05.2024 10:08	mp	KF_Station_12_Stall4	Silo_7	1036	NA
