Datum	Pruefer	Station	Silo	Gramm	Notizen
05.06.2024 13:30	ka	KF_Station_09_Stall3	Silo_5	990	NA
05.06.2024 13:31	ka	KF_Station_10_Stall3	Silo_5	991	NA
05.06.2024 13:32	ka	KF_Station_11_Stall4	Silo_5	1001	NA
05.06.2024 13:32	ka	KF_Station_12_Stall4	Silo_5	966	NA
05.06.2024 13:59	ka	KF_Station_09_Stall3	Silo_7	1005	NA
05.06.2024 14:00	ka	KF_Station_10_Stall3	Silo_7	1035	NA
05.06.2024 14:01	ka	KF_Station_11_Stall4	Silo_7	1038	NA
05.06.2024 14:02	ka	KF_Station_12_Stall4	Silo_7	1030	NA
